Endpoint Name,Site,Last Logged In User,OS Username,Group,Tags,Domain,Account,Console Visible IP,Agent Version,Serial Number,Subscribed On,Device Type,Model Name,OS,OS Version,Architecture,Memory,CPU Count,CPU Type,Core Count,Management Connectivity,Network Status,Update Status,Scan Status,Last Reported IP,Pending Uninstall,Disk Encryption,Agent UUID,Agent ID,Customer Identifier,Console Migration Status,Operational State,Operational State Expiration,Last Reboot Date,Installer Type,Reboot Required due to Threat,User Action Required,Remote Profiling State,Remote Profiling Expiration,Storage Type,Storage Name,Cloud Account,Cloud Location,Cloud Network,Cloud Image,Cloud Tags,Cloud Instance Size,Cloud Instance ID,Cloud Security Group,Cluster Name,K8s Type,K8s Version,Agent Namespace,Agent Pod Name,K8s Node Name,K8s Node Labels,Is Uninstalled,Decommissioned at
SW213120006NT,국내 법인,shcho,N/A,PC Group,임원 : 조성현,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR300024,2023-03-07 1:15,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19042",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 07, 2023 01:32:50 AM )",192.9.27.214,No,Off,51aa1e4c07994d61832af08017c0cb76,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-07 2:05,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW212080009NT,국내 법인,hmh8998,N/A,PC Group,공법기획팀 : 허문학,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR300018,2023-03-07 2:29,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 07, 2023 05:31:11 AM )",192.9.21.138,No,Off,f3d3a94736164ebcabf9950154a1a69f,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:15,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ZEISS,국내 법인,Administrator,N/A,PC Group,공용PC : 금형공장,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,To Be Filled By O.E.M.,2023-03-07 7:47,desktop,To Be Filled By O.E.M. - To Be Filled By O.E.M.,Windows,"Windows 7 Professional ,7601 SP1",64 bit,16 GB,8,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,8,Offline,Connected,Up to date,"Completed( Mar 07, 2023 08:13:40 AM )",192.9.214.52,No,Off,02c3580439064b9f9e267133a5fe6a93,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-20 7:39,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-RND-NT054,국내 법인,happymaker,N/A,PC Group,EV선행개발팀 : 이동윤,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR5001VJ,2023-03-07 23:32,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 08, 2023 01:11:40 AM )",192.9.206.171,No,Off,0b2e68e2e1f1409c99f9371bb52c060a,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:17,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ZEISS,국내 법인,Administrator,N/A,PC Group,공용PC : 금형공장,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,System Serial Number,2023-03-08 4:29,desktop,System manufacturer - System Product Name,Windows,"Windows 7 Professional K ,7601 SP1",64 bit,4 GB,4,Intel(R) Core(TM) i3 CPU         540  @ 3.07GHz,4,Offline,Connected,Up to date,"Completed( Mar 22, 2023 01:26:36 AM )",192.9.214.53,No,Off,54b1bdc829b64c2aa422428b264dd508,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-27 6:42,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
EA-1000AIII,국내 법인,Administrator,N/A,PC Group,공용PC : 금형공장,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,2HJF7K2,2023-03-08 5:01,desktop,Dell Inc. - OptiPlex 5050,Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,4,Offline,Connected,Up to date,"Completed( Mar 27, 2023 01:14:31 AM )",192.9.214.55,No,Off,8b088b4b14b94412aab890df2d00f66c,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-08 5:04,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW223020013NT,국내 법인,seunghoonlee,N/A,PC Group,생산관리팀 : 이승훈,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT90001EL,2023-03-08 22:48,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 08, 2023 11:08:45 PM )",192.9.35.195,No,Off,9650abfdb2594ee1a7c253990ba19e92,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:13,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-RND-DT028,국내 법인,jgpub,N/A,PC Group,공용PC : R&D,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,JN6A98CG8B0010,2023-03-08 23:10,desktop,"SAMSUNG ELECTRONICS CO., LTD. - Samsung DeskTop System",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,Offline,Connected,Up to date,"Completed( Mar 08, 2023 11:33:46 PM )",192.9.206.190,No,Off,ec637c2183ba4cef9e1e71bb6cfe3070,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-07 2:35,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-RND-DT002,국내 법인,admin,N/A,PC Group,공용PC : R&D,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,JN6A98CFCB003L,2023-03-08 23:31,desktop,"SAMSUNG ELECTRONICS CO., LTD. - Samsung DeskTop System",Windows,"Windows 7 Professional ,7601 SP1",64 bit,8 GB,4,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,Offline,Connected,Up to date,"Completed( Mar 13, 2023 01:40:46 AM )",192.9.206.189,No,Off,0c903fe7b7fd467f95774d60a6fdaa3b,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-10 7:40,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT155,국내 법인,shaman74,N/A,PC Group,생산기술2팀 : 전창배,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,44WM9FBNA00012,2023-03-08 23:42,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 10 Pro,19042",64 bit,8 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:07:45 AM )",192.9.208.175,No,Off,b4ed1acb0dd54126af95437da7efdd60,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:54,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-IN-DT029,국내 법인,pillars74,N/A,PC Group,총무팀 : 황기영,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KF1X98CM4A000B,2023-03-08 23:47,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T7A/400S7A",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,4,Online,Connected,Up to date,"Completed( Mar 09, 2023 02:58:07 AM )",192.9.31.36,No,Off,7c0638238ebf4d12a34868f10a426f52,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:34,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-OF-NT007,국내 법인,kkloves,N/A,PC Group,임원 : 김기용,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YR9001YH,2023-03-08 23:48,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 12:02:48 AM )",192.9.36.209,No,Off,ce6669d55fe44a578302626e20a93c3b,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 23:19,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT169,국내 법인,sosk111,N/A,PC Group,개발2팀 : 박보성,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT40006LY,2023-03-08 23:50,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:02:18 AM )",192.9.208.111,No,Off,75dcdd7ff046425784a4bf79fc341410,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 23:12,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-IN-NT068,국내 법인,changhun.shin,N/A,PC Group,총무팀 : 신창훈,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR80000L,2023-03-08 23:50,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 12:15:37 AM )",192.9.31.106,No,Off,21770c60753c4f458946f15d7f60ae0b,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:17,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ASW0001,국내 법인,local_admin,N/A,PC Group,공용PC : 아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,A02AC824-B001-40B4-B10D-92A1C92BF990,2023-03-09 1:19,desktop,Nutanix - AHV,Windows,"Windows 10 Pro,19044",64 bit,8 GB,2,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,2,Offline,Connected,Up to date,"Completed( Mar 09, 2023 01:57:57 AM )",192.9.180.116,No,Off,bdb5b2a8a9f34209ab45805010ef25f8,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-14 17:54,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
DESKTOP-702UK7S,국내 법인,SCADA,N/A,PC Group,공용PC : SCADA,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,4CE231C8BW,2023-03-09 5:09,desktop,HP - HP Z1 G9 Tower Desktop PC,Windows,"Windows 11 Pro,22621",64 bit,32 GB,24,12th Gen Intel(R) Core(TM) i9-12900,24,Online,Connected,Up to date,"Completed( Mar 09, 2023 05:21:59 AM )",192.9.200.203,No,Off,1d53f82dd4854cb29d5e4ad5fa057bda,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-24 10:15,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-IN-NT067,국내 법인,seunghyeon.lee,N/A,PC Group,IT개발팀 : 이승현,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR80003E,2023-03-09 7:01,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 08:13:19 AM )",192.9.44.83,No,Off,1d2505bd07d14db48cb92716fbbffed9,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:49,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-JIF-NT001,국내 법인,ckddnr0320,N/A,PC Group,지사생산관리팀 : 황주환,SWHITECH,SW Hitech,119.198.7.66,22.2.5.806,KN2S99YR20001W,2023-03-10 0:17,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 10, 2023 01:00:13 AM )",169.254.189.126,No,Off,72b08b62387c48adbad9bb094e7f048d,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:52,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAPT-N05,국내 법인,kanghs,N/A,PC Group,아산생산기술팀 : 강환성,WORKGROUP,SW Hitech,59.25.125.210,22.2.5.806,44WM9FBNC00047,2023-03-10 0:49,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 11 Pro,22000",64 bit,8 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 10, 2023 02:09:32 AM )",192.9.204.176,No,Off,57a4430d769a480eb33f0d4e12775223,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 21:56,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT104,국내 법인,hck1817,N/A,PC Group,생산관리팀 : 한창규,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91IM200040,2023-03-10 4:16,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 10, 2023 05:06:29 AM )",192.9.35.81,No,Off,67902d5e781b48feb4b42a2347d55608,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:25,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAJA-N011,국내 법인,hyungkyukim,N/A,PC Group,아산자재지원팀 : 김형규,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KSJM99YTC00008N,2023-03-12 23:12,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 13, 2023 01:13:17 AM )",192.9.193.201,No,Off,acae2d69792a4f9dbf5b039791b6ca09,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:04,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWECT-N02,국내 법인,kkkkk0918,N/A,PC Group,임원 : 공대훈,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KN2S99YR40000D,2023-03-13 0:53,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 13, 2023 01:10:24 AM )",192.9.193.117,No,Off,cf5931978d5f4d1ea69321c2218e2aad,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:13,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT082,국내 법인,seongjunpark,N/A,PC Group,글로벌개발팀 : 박성준,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,1CT191HMC00027,2023-03-13 4:55,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XBE/350XBE",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 13, 2023 05:54:21 AM )",192.9.21.200,No,Off,df195f6de01442d580da6acad5d9c541,1.64E+18,N/A,N/A,Disabled by SentinelOne,N/A,2023-04-12 7:08,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW205120037NT,국내 법인,mskim,N/A,PC Group,신차품질1팀 : 김민수,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT30008ZJ,2023-03-13 6:22,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 13, 2023 11:40:55 PM )",192.9.22.58,No,Off,37911dbd429a43409cc18871595dce6c,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:14,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
공용노트북NO1,국내 법인,sw1234,N/A,PC Group,공용PC : R&D,WORKGROUP,SW Hitech,59.25.125.210,22.2.5.806,44WM9FBNA00002,2023-03-13 23:13,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 14, 2023 12:29:55 AM )",192.9.204.69,No,Off,9e1cbc3fa2ca41f0b5755c9e85bf314b,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-11 22:42,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW196110003NT,국내 법인,kimtw,N/A,PC Group,개발2팀 : 김태우,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YR9001XC,2023-03-14 0:36,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 14, 2023 04:36:33 AM )",192.9.20.21,No,Off,a0b7c1ad6b544fd19bd25b63e4f65988,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-13 22:24,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAJA-D02,국내 법인,sgarc340,N/A,PC Group,공용PC : R&D,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,JW2398CJ8A0009,2023-03-14 5:34,desktop,"SAMSUNG ELECTRONICS CO., LTD. - PMBSB09A Samsung DeskTop",Windows,"Windows 10 Pro,19045",64 bit,4 GB,4,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,4,Online,Connected,Up to date,"Completed( Mar 14, 2023 05:49:37 AM )",192.9.193.205,Yes,Off,ee85546c74304916a268860deced05b2,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-12 15:48,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
EV-EBB02,국내 법인,USER,N/A,PC Group,공용PC : 아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,BTTN20800CXM,2023-03-14 23:28,desktop,Intel(R) Client Systems - NUC11TNKi3,Windows,"Windows 10 Pro,19045",64 bit,4 GB,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,4,Online,Connected,Up to date,"Completed( Mar 15, 2023 01:17:23 AM )",192.9.171.61,No,Off,2287e96c247843bd8f4494b812f41f58,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-12 0:00,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWABM-D14,국내 법인,swbang,N/A,PC Group,아산물류반 : 방승원_2,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,JW2398CJ4B000L,2023-03-15 4:23,desktop,"SAMSUNG ELECTRONICS CO., LTD. - PMBSB09A Samsung DeskTop",Windows,"Windows 10 Pro,19044",64 bit,4 GB,4,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,4,Online,Connected,Up to date,"Completed( Mar 15, 2023 04:35:32 AM )",192.9.193.144,No,Off,59fd6869aa4544d587fce3e6a7ae3dae,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-18 3:20,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWABM-D09,국내 법인,hanle78,N/A,PC Group,아산물류반 : 강태열,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,JW2398CJ8A000E,2023-03-15 6:25,desktop,"SAMSUNG ELECTRONICS CO., LTD. - PMBSB09A Samsung DeskTop",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,4,Online,Connected,Up to date,"Completed( Mar 15, 2023 10:39:09 PM )",192.9.204.121,No,Off,5aaaf328fbe14d1aae5cff893eaa9e03,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 21:56,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWABM-D15,국내 법인,swbang,N/A,PC Group,아산물류반 : 방승원,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,JUSL98CH8A002K,2023-03-15 6:29,desktop,"SAMSUNG ELECTRONICS CO., LTD. - PMASB09A Samsung DeskTop",Windows,"Windows 10 Pro,19044",64 bit,4 GB,4,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,4,Online,Connected,Up to date,"Completed( Mar 29, 2023 06:36:19 AM )",192.9.193.143,No,Off,397e00fda32940d8a78a4d10a0916114,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-20 23:28,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWPT157,국내 법인,admin,N/A,PC Group,공용PC : 서창 5층,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,9J08052,2023-03-15 6:41,desktop,Dell Inc. - Precision Tower 5810,Windows,"Windows 7 Professional ,7601 SP1",64 bit,16 GB,8,Intel(R) Xeon(R) CPU E5-1620 v3 @ 3.50GHz,8,Online,Connected,Up to date,"Completed( Mar 15, 2023 11:47:44 AM )",192.9.36.139,No,Off,01a0477617cc47f1b75aee679a2b6410,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-23 23:01,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW211030059DT,국내 법인,ksw,N/A,PC Group,IT혁신팀 : 김성웅,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,To Be Filled By O.E.M.,2023-03-15 7:39,desktop,ASRock - B660M Pro RS,Windows,"Windows 10 Pro,19045",64 bit,48 GB,16,12th Gen Intel(R) Core(TM) i5-12600KF,16,Online,Connected,Up to date,"Completed( Mar 15, 2023 07:45:53 AM )",192.9.44.81,No,Off,6e2b7b2b773c44daa0329b80df92b661,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:27,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWPT156,국내 법인,admin,N/A,PC Group,공용PC : 서창 6층,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,8MXQQ32,2023-03-16 2:56,laptop,Dell Inc. - Precision M4800,Windows,"Windows 7 Professional ,7601 SP1",64 bit,16 GB,8,Intel(R) Core(TM) i7-4910MQ CPU @ 2.90GHz,8,Offline,Connected,Up to date,"Completed( Mar 16, 2023 03:19:04 AM )",169.254.138.26,No,Off,8fc907a4b6a043d7a00008cfc5b344aa,1.64E+18,N/A,N/A,Not disabled,N/A,2023-04-03 23:06,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
